activity,time,lat,long,activity_id
Walking, 1576582779.006, 433027345727368.8, -83954942934120.44, 2
Walking, 1576582789.005, 433026796576326.4, -83956040425176.83, 2
Walking, 1576582799.006, 433026484876548.6, -83957580998988.61, 2
Walking, 1576582809.0029998, 433027217324659.1, -83956650301036.0, 2
Walking, 1576582819.0029998, 433028022310532.9, -83956412298257.84, 2
Walking, 1576582829.005, 433027250171993.7, -83955263651864.66, 2
Walking, 1576582839.0029998, 433028018797060.8, -83954708007834.77, 2
Walking, 1576582849.002, 433027807854392.3, -83952994334370.14, 2
Walking, 1576582859.0010002, 433028435069370.44, -83951701931729.62, 2
Walking, 1576582869.0089998, 433029242137154.94, -83950818163648.67, 2
Walking, 1576582879.008, 433029707637154.94, -83950818163648.67, 2
Walking, 1576582889.008, 433030845726887.25, -83950871338379.53, 2
Walking, 1576582899.0070002, 433031603126793.94, -83950248089712.95, 2
Walking, 1576582909.006, 433032315126793.94, -83950248089712.95, 2
Walking, 1576582919.005, 433032774085560.06, -83951888311792.67, 2
Walking, 1576582929.002, 433033929422989.44, -83952491225821.72, 2
Walking, 1576582939.006, 433033143332223.6, -83951912996550.92, 2
Walking, 1576582949.002, 433034644703419.44, -83952475659461.3, 2
Walking, 1576582959.0089998, 433035298252825.1, -83953536505850.81, 2
Walking, 1576582969.0089998, 433034858761941.56, -83960672478734.28, 2
Walking, 1576582979.004, 433035349688438.2, -83960899754420.97, 2
Walking, 1576582989.0010002, 433034940946207.5, -83969347720311.8, 2
Walking, 1576583009.006, 433035281120477.6, -83967601988775.38, 2
Walking, 1576583019.0070002, 433034478258641.2, -83966974213851.98, 2
Walking, 1576583029.005, 433033947675835.0, -83967206798471.02, 2
Walking, 1576583039.0029998, 433036478113757.4, -83958360101553.22, 2
Walking, 1576583049.008, 433036289523783.06, -83959632829094.47, 2
Driving, 1576608999.002, 433036053063131.56, -83959293106439.03, 3
Driving, 1576609018.018, 433036001743245.0, -83959134061853.16, 3
Driving, 1576609028.005, 433036984708496.7, -83959890785927.6, 3
Driving, 1576609038.008, 433036431249803.5, -83960362456046.67, 3
Driving, 1576609048.016, 433038730949803.44, -83960362456046.67, 3
Driving, 1576609080.55, 433038961905695.2, -83961221815358.8, 3
Driving, 1576609098.0029998, 433038881665333.75, -83960624116363.52, 3
Driving, 1576609108.004, 433037971651580.06, -83961214610498.83, 3
Driving, 1576609120.579, 433038491158929.2, -83962080078066.08, 3
Driving, 1576609126.004, 433038513698437.2, -83962257553519.06, 3
Driving, 1576609137.0129998, 433043977598437.2, -83962257553519.06, 3
Driving, 1576609147.008, 433042995580212.75, -83953465779020.3, 3
Driving, 1576609157.018, 433036706949100.75, -83956654038601.3, 3
Driving, 1576609167.014, 433043270949100.8, -83956654038601.3, 3
Driving, 1576609177.004, 433038812582939.3, -83955860294386.08, 3
Driving, 1576609187.0110002, 433044161535380.3, -83956416923306.27, 3
Driving, 1576609197.005, 433045256263816.75, -83956141681054.58, 3
Driving, 1576609203.12, 433046088639399.7, -83954295098965.72, 3
Driving, 1576609207.019, 433044603592972.8, -83954888244816.58, 3
Driving, 1576609217.0029998, 433040920346567.5, -83954603862294.77, 3
Driving, 1576609227.01, 433038939077418.8, -83952199683984.22, 3
Driving, 1576609263.018, 433037826271216.44, -83951728393864.31, 3
Driving, 1576609265.221, 433037773381971.7, -83952485664237.28, 3
Driving, 1576609273.014, 433037369214888.7, -83953970492787.33, 3
Driving, 1576609286.0089998, 433037418610976.0, -83954649841684.19, 3
Driving, 1576609306.0089998, 433042730342285.5, -83950745784301.72, 3
Driving, 1576609316.02, 433044752501259.56, -83955409215168.14, 3
Driving, 1576609325.474, 433044138734948.06, -83955672802908.5, 3
Driving, 1576609383.0129998, 433043757128848.0, -83955700760331.75, 3
Driving, 1576609393.0010002, 433042803856853.75, -83956375014176.67, 3
Driving, 1576609411.002, 433042938195244.94, -83957395828314.45, 3
Driving, 1576609421.01, 433047946295245.0, -83957395828314.45, 3
Driving, 1576609428.356, 433050125737712.4, -83954977693510.17, 3
Driving, 1576609431.012, 433051721037712.44, -83954977693510.17, 3
Driving, 1576609441.0089998, 433048972156015.2, -83957865596964.5, 3
Driving, 1576609451.015, 433054619062586.6, -83955092118539.23, 3
Driving, 1576609461.008, 433054228437573.44, -83948315093104.55, 3
Driving, 1576609471.002, 433055814077315.5, -83952651145389.73, 3
Driving, 1576609481.018, 433056742177315.56, -83952651145389.73, 3
Driving, 1576609491.016, 433056629116991.0, -83953885579292.9, 3
Driving, 1576609491.7729998, 433057067095139.5, -83954423893652.38, 3
Driving, 1576609513.752, 433056595663661.6, -83954757458422.36, 3
Walking, 1576609538.0170002, 433057392047274.9, -83954994138757.23, 4
Walking, 1576609556.335, 433059018415730.6, -83959433452730.06, 4
Walking, 1576609558.0089998, 433059041435824.1, -83958623401595.78, 4
Walking, 1576609568.016, 433058545123817.5, -83959432216364.11, 4
Walking, 1576609579.014, 433059790399104.4, -83959560993864.44, 4
Walking, 1576609589.004, 433059360700856.06, -83960500570791.06, 4
Walking, 1576609608.01, 433060267900856.06, -83960500570791.06, 4
Walking, 1576609629.002, 433056756860715.1, -83958423499235.62, 4
Walking, 1576609647.0089998, 433056859569574.3, -83959569654676.23, 4
Walking, 1576609657.0070002, 433057447416458.6, -83959309395240.03, 4
Walking, 1576609668.02, 433057649872147.9, -83957256777195.19, 4
Walking, 1576609678.014, 433056566503496.25, -83956695149017.45, 4
Walking, 1576609697.015, 433058329217430.5, -83958328557087.84, 4
Walking, 1576609708.0070002, 433058947123312.3, -83957377664474.58, 4
Walking, 1576609727.0170002, 433060758151497.44, -83958560352794.33, 4
Walking, 1576609737.0170002, 433061215619974.1, -83958270535039.34, 4
Walking, 1576609747.006, 433061396110753.2, -83961751461834.28, 4
Walking, 1576610299.775, 433062782614399.4, -83956540085840.83, 5
Walking, 1576610322.0070002, 433063267708382.06, -83959649015669.86, 5
Walking, 1576610339.053, 433062370932881.25, -83957763915355.98, 5
Walking, 1576610345.0129998, 433062775640580.8, -83957659817291.0, 5
Walking, 1576610365.006, 433062481886078.7, -83956765853454.22, 5
Walking, 1576610376.018, 433062313934793.94, -83959161372177.61, 5
Walking, 1576610395.018, 433062371029525.1, -83962688995634.69, 5
Walking, 1576610400.1120002, 433063311278825.5, -83962618645438.05, 5
Walking, 1576610476.004, 433066706443283.7, -83967996137269.14, 5
Walking, 1576610486.008, 433065926645450.94, -83968213162553.34, 5
Walking, 1576610505.0170002, 433065749261244.0, -83968772019389.42, 5
Walking, 1576610557.0029998, 433065448604890.8, -83969697159546.02, 5
Walking, 1576610576.0110002, 433067114185232.5, -83971095102671.81, 5
Walking, 1576610586.012, 433067020128146.75, -83974799453052.7, 5
Walking, 1576610608.019, 433064252367708.6, -83974920122310.69, 5
Walking, 1576610627.005, 433062743687751.56, -83972551323558.58, 5
Walking, 1576610645.012, 433062588455321.44, -83968469981638.73, 5
Walking, 1576610655.02, 433062545521742.0, -83967495205856.56, 5
Walking, 1576610676.0070002, 433064692511056.8, -83967933270992.12, 5
Walking, 1576610696.005, 433065663087358.6, -83972136666209.47, 5
Walking, 1576610715.0210001, 433066018855465.94, -83970643812247.11, 5
Walking, 1576610730.125, 433067270312839.1, -83968982572810.81, 5
Walking, 1576610752.2910001, 433067392080672.7, -83970677403491.4, 5
Walking, 1576610755.005, 433067675780672.75, -83970677403491.4, 5
Walking, 1576610920.0089998, 433068657480672.7, -83970677403491.4, 6
Walking, 1576610939.01, 433067413863870.25, -83968768588499.62, 6
Walking, 1576610960.014, 433065710405235.3, -83968280504224.83, 6
Walking, 1576610999.0170002, 433065423296023.56, -83969797882545.06, 6
Walking, 1576611009.0010002, 433068496893040.8, -83969209509603.98, 6
Walking, 1576611029.018, 433073662471262.06, -83969327546322.58, 6
Walking, 1576611048.004, 433077572734457.7, -83969751027559.06, 6
Walking, 1576611059.0070002, 433077717842885.4, -83969703076299.03, 6
Walking, 1576611079.0029998, 433076975589712.7, -83969053683805.44, 6
Walking, 1576611099.01, 433074890873663.75, -83967840515130.94, 6
Walking, 1576611109.019, 433075289241586.4, -83968445844382.25, 6
Walking, 1576611120.008, 433075529441586.44, -83968445844382.25, 6
Walking, 1576611140.0070002, 433075027041510.7, -83967348927413.38, 6
Walking, 1576611151.008, 433075299717102.3, -83966229299419.38, 6
Walking, 1576611169.012, 433072357476191.5, -83966581074996.64, 6
Walking, 1576611180.015, 433070605070252.3, -83965570233567.27, 6
Walking, 1576611199.004, 433071080070252.4, -83965570233567.27, 6
Walking, 1576611219.0110002, 433070107861575.56, -83966208968561.55, 6
Walking, 1576611230.0129998, 433071555261575.5, -83966208968561.55, 6
Walking, 1576611240.0010002, 433070016754254.0, -83966060103435.58, 6
Walking, 1576611250.0010002, 433071184821744.6, -83966646477361.27, 6
Walking, 1576611260.005, 433072061121744.6, -83966646477361.27, 6
Walking, 1576611279.015, 433071785431113.06, -83968273441757.5, 6
Walking, 1576611299.0170002, 433073637548552.2, -83969401769504.56, 6
Walking, 1576611319.0129998, 433073957748552.2, -83969401769504.56, 6
Walking, 1576611340.002, 433075114166018.56, -83969219370503.06, 6
Walking, 1576611391.015, 433075621978675.1, -83968832787329.0, 6
Walking, 1576611489.0129998, 433075984378675.1, -83968832787329.0, 6
Walking, 1576611529.002, 433076866854724.0, -83968780781761.77, 6
Walking, 1576611589.014, 433079149756117.44, -83968129157848.75, 6
Walking, 1576611599.02, 433078505808992.75, -83968647699340.2, 6
Walking, 1576611619.004, 433078512409332.94, -83967259605146.94, 6
Walking, 1576611668.015, 433079309709332.94, -83967259605146.94, 6
Walking, 1576611720.016, 433082179534997.4, -83968258328735.75, 6
Walking, 1576661792.919, 433081789085986.94, -83966913238934.3, 8
Walking, 1576661810.016, 433094302985986.94, -83966913238934.3, 8
Walking, 1576661814.938, 433096766985791.25, -83965763154620.75, 8
Walking, 1576661822.019, 433097648183496.44, -83965948673498.86, 8
Walking, 1576661832.0110002, 433097711910325.6, -83965084963071.2, 8
Walking, 1576661842.0010002, 433098416610325.56, -83965084963071.2, 8
Walking, 1576661852.0070002, 433097965497441.75, -83966064941005.14, 8
Walking, 1576661862.0129998, 433098235329036.3, -83967686493370.05, 8
Walking, 1576661872.0110002, 433097817266045.25, -83966248386485.02, 8
Walking, 1576661882.0010002, 433098036066045.3, -83966248386485.02, 8
Walking, 1576661892.014, 433097553661771.3, -83967555553694.31, 8
Walking, 1576661902.016, 433098763400660.75, -83965697336995.3, 8
Walking, 1576661912.008, 433098173984602.44, -83965019078917.62, 8
Walking, 1576661922.0129998, 433098946084602.5, -83965019078917.62, 8
Walking, 1576661933.014, 433099227812112.1, -83966176726663.0, 8
Walking, 1576661952.002, 433100264598768.7, -83966510578035.5, 8
Walking, 1576661962.002, 433102836098768.6, -83966510578035.5, 8
Walking, 1576661972.0070002, 433095154080420.8, -83965326353376.92, 8
Walking, 1576661982.005, 433095647504566.5, -83967027804798.45, 8
Walking, 1576661992.0070002, 433096495404566.56, -83967027804798.45, 8
Walking, 1576662002.0029998, 433096227418259.5, -83968621845633.48, 8
Walking, 1576662012.0010002, 433095832784062.3, -83967246756700.08, 8
Walking, 1576662022.0029998, 433095464639994.06, -83965663257801.92, 8
Walking, 1576662032.006, 433096582739994.06, -83965663257801.92, 8
Walking, 1576662042.0070002, 433096595923246.56, -83967299131887.48, 8
Walking, 1576662052.0029998, 433097266723246.56, -83967299131887.48, 8
Walking, 1576662062.002, 433098056199457.6, -83966803357372.77, 8
Walking, 1576662072.008, 433099241261712.6, -83966790016131.67, 8
Walking, 1576662082.0070002, 433100281361712.6, -83966790016131.67, 8
Walking, 1576662102.004, 433099508795510.44, -83965572335841.58, 8
Walking, 1576662112.005, 433100372922327.75, -83966631267042.23, 8
Walking, 1576662122.0089998, 433099523630500.9, -83965526461884.92, 8
Walking, 1576662132.008, 433101846830500.9, -83965526461884.92, 8
Walking, 1576662142.0010002, 433101358734933.94, -83965802449553.98, 8
Walking, 1576662152.008, 433102563934933.94, -83965802449553.98, 8
Walking, 1576662162.0070002, 433102579599505.7, -83963985131158.03, 8
Walking, 1576742445.5010002, 433103699499505.7, -83963985131158.03, 12
Walking, 1576742449.014, 433087555969180.5, -83965855848714.23, 12
Walking, 1576742466.006, 433087619778493.7, -83968418389274.44, 12
Walking, 1576742466.144, 433088418378493.7, -83968418389274.44, 12
Walking, 1576742477.018, 433088019418358.7, -83972159975533.08, 12
Walking, 1576742496.0010002, 433089578684326.1, -83970221538710.7, 12
Walking, 1576742506.019, 433089828684326.1, -83970221538710.7, 12
Walking, 1576742516.0129998, 433090464284075.06, -83970219791627.83, 12
Walking, 1576742526.004, 433090497057153.4, -83971514253729.23, 12
Walking, 1576742536.0110002, 433091527857153.44, -83971514253729.23, 12
Walking, 1576742547.012, 433091347885841.4, -83975268617038.75, 12
Walking, 1576742557.0029998, 433092105985841.44, -83975268617038.75, 12
Walking, 1576742567.0010002, 433091762914517.44, -83976475920597.62, 12
Walking, 1576742577.02, 433092156345205.5, -83977191309652.42, 12
Walking, 1576742587.002, 433092787345205.56, -83977191309652.42, 12
Walking, 1576742597.005, 433093390290722.6, -83978193745640.5, 12
Walking, 1576742607.004, 433091495549678.8, -83978876396475.94, 12
Walking, 1576742617.016, 433091282395822.0, -83976877484673.3, 12
Walking, 1576742627.0170002, 433090577324447.1, -83977865648781.55, 12
Walking, 1576742637.004, 433090734840898.5, -83979182411510.97, 12
Walking, 1576742647.014, 433089929236754.5, -83977935079287.56, 12
Walking, 1576742657.005, 433090443036754.44, -83977935079287.56, 12
Walking, 1576742667.002, 433091262999606.5, -83976640602179.73, 12
Walking, 1576742677.008, 433090987489424.7, -83976835648892.1, 12
Walking, 1576742697.018, 433091529631107.56, -83974117845267.7, 12
Walking, 1576742707.016, 433091024468228.94, -83975797360412.64, 12
Walking, 1576742717.015, 433092333668228.94, -83975797360412.64, 12
Walking, 1576742747.004, 433091518777003.4, -83976472919366.08, 12
Walking, 1576742757.005, 433090576251551.6, -83975714089223.25, 12
Walking, 1576742777.008, 433089917504795.6, -83973178068620.66, 12
Walking, 1576742797.0170002, 433090519698794.7, -83976851701423.17, 12
Walking, 1576757564.451, 433090406053832.75, -83975838020429.19, 13
Walking, 1576757577.002, 433089111137300.0, -83975492765110.83, 13
Walking, 1576757587.0070002, 433090694009106.6, -83974070250689.17, 13
Walking, 1576757607.0070002, 433091268909106.6, -83974070250689.17, 13
Walking, 1576757617.006, 433090976815655.25, -83970055335784.23, 13
Walking, 1576757627.005, 433091228346363.0, -83972290218946.97, 13
Walking, 1576757637.002, 433090561526908.4, -83971082885422.03, 13
Walking, 1576757647.008, 433091401947959.6, -83969846124456.39, 13
Walking, 1576757657.002, 433092265503935.6, -83969290051093.64, 13
Walking, 1576757667.004, 433091576040644.3, -83970577977580.14, 13
Walking, 1576757677.002, 433092462640644.3, -83970577977580.14, 13
Walking, 1576757687.002, 433092082894389.5, -83969134536467.47, 13
Walking, 1576757697.0010002, 433092074554212.9, -83971008492640.03, 13
Walking, 1576757707.0089998, 433091545973292.25, -83972459409694.5, 13
